requirement_id,original_prompt_section,requirement_text,status,evidence_class,captured_at_utc,source,repo_file_or_gcp_resource,workflow_run_id,artifact_id,screenshot,api_endpoint,log_query,finding_id,confidence,reason_code,next_action_owner
R6.ml.mobile_responsive,6,Tab ml: capture mobile_responsive,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.data-integrity.screenshot,6,Tab data-integrity: capture screenshot,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.visible_text,6,Tab data-integrity: capture visible_text,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.utc_ts,6,Tab data-integrity: capture utc_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.ist_ts,6,Tab data-integrity: capture ist_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.active_tab,6,Tab data-integrity: capture active_tab,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.semantic_state,6,Tab data-integrity: capture semantic_state,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.api_compare,6,Tab data-integrity: capture api_compare,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.console_errors,6,Tab data-integrity: capture console_errors,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.network_errors,6,Tab data-integrity: capture network_errors,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.freshness,6,Tab data-integrity: capture freshness,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.provenance,6,Tab data-integrity: capture provenance,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.empty_loading,6,Tab data-integrity: capture empty_loading,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.visual_defect,6,Tab data-integrity: capture visual_defect,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.data-integrity.wiring_trace,6,Tab data-integrity: capture wiring_trace,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.backend_endpoint,6,Tab data-integrity: capture backend_endpoint,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.frontend_component,6,Tab data-integrity: capture frontend_component,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.data-integrity.recommended_correction,6,Tab data-integrity: capture recommended_correction,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.data-integrity.mobile_responsive,6,Tab data-integrity: capture mobile_responsive,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.broker.screenshot,6,Tab broker: capture screenshot,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.visible_text,6,Tab broker: capture visible_text,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.utc_ts,6,Tab broker: capture utc_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.ist_ts,6,Tab broker: capture ist_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.active_tab,6,Tab broker: capture active_tab,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.semantic_state,6,Tab broker: capture semantic_state,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.api_compare,6,Tab broker: capture api_compare,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.console_errors,6,Tab broker: capture console_errors,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.network_errors,6,Tab broker: capture network_errors,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.freshness,6,Tab broker: capture freshness,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.provenance,6,Tab broker: capture provenance,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.empty_loading,6,Tab broker: capture empty_loading,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.visual_defect,6,Tab broker: capture visual_defect,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.broker.wiring_trace,6,Tab broker: capture wiring_trace,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.backend_endpoint,6,Tab broker: capture backend_endpoint,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.frontend_component,6,Tab broker: capture frontend_component,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.broker.recommended_correction,6,Tab broker: capture recommended_correction,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.broker.mobile_responsive,6,Tab broker: capture mobile_responsive,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.alerts.screenshot,6,Tab alerts: capture screenshot,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.visible_text,6,Tab alerts: capture visible_text,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.utc_ts,6,Tab alerts: capture utc_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.ist_ts,6,Tab alerts: capture ist_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.active_tab,6,Tab alerts: capture active_tab,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.semantic_state,6,Tab alerts: capture semantic_state,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.api_compare,6,Tab alerts: capture api_compare,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.console_errors,6,Tab alerts: capture console_errors,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.network_errors,6,Tab alerts: capture network_errors,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.freshness,6,Tab alerts: capture freshness,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.provenance,6,Tab alerts: capture provenance,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.empty_loading,6,Tab alerts: capture empty_loading,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.visual_defect,6,Tab alerts: capture visual_defect,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.alerts.wiring_trace,6,Tab alerts: capture wiring_trace,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.backend_endpoint,6,Tab alerts: capture backend_endpoint,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.frontend_component,6,Tab alerts: capture frontend_component,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.alerts.recommended_correction,6,Tab alerts: capture recommended_correction,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.alerts.mobile_responsive,6,Tab alerts: capture mobile_responsive,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.system.screenshot,6,Tab system: capture screenshot,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.visible_text,6,Tab system: capture visible_text,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.utc_ts,6,Tab system: capture utc_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.ist_ts,6,Tab system: capture ist_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.active_tab,6,Tab system: capture active_tab,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.semantic_state,6,Tab system: capture semantic_state,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.api_compare,6,Tab system: capture api_compare,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.console_errors,6,Tab system: capture console_errors,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.network_errors,6,Tab system: capture network_errors,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.freshness,6,Tab system: capture freshness,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.provenance,6,Tab system: capture provenance,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.empty_loading,6,Tab system: capture empty_loading,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.visual_defect,6,Tab system: capture visual_defect,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.system.wiring_trace,6,Tab system: capture wiring_trace,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.backend_endpoint,6,Tab system: capture backend_endpoint,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.frontend_component,6,Tab system: capture frontend_component,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.system.recommended_correction,6,Tab system: capture recommended_correction,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.system.mobile_responsive,6,Tab system: capture mobile_responsive,NOT_DONE,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,TIME_BUDGET_LIMITATION,CURSOR
R6.gates.screenshot,6,Tab gates: capture screenshot,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.visible_text,6,Tab gates: capture visible_text,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.utc_ts,6,Tab gates: capture utc_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.ist_ts,6,Tab gates: capture ist_ts,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.active_tab,6,Tab gates: capture active_tab,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.semantic_state,6,Tab gates: capture semantic_state,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.api_compare,6,Tab gates: capture api_compare,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.console_errors,6,Tab gates: capture console_errors,DONE_AND_EVIDENCED,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,HIGH,,CHATGPT
R6.gates.network_errors,6,Tab gates: capture network_errors,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.freshness,6,Tab gates: capture freshness,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.provenance,6,Tab gates: capture provenance,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
R6.gates.empty_loading,6,Tab gates: capture empty_loading,DONE_PARTIAL,REQUEST_SCOPED_LIVE_BROWSER,2026-08-16T06:25:01Z,LIVE_BROWSER,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,,,lane_a_ui/*.png,,,,MED,INSUFFICIENT_EVIDENCE,CURSOR
